dataset,run,seed,method,short_name,mode,factor,effective_interval_min,t_onset,t_fail,max_lead_hours,lead_time_hours,detection_delay_hours,far_preonset_pct,lead_norm,vlt_legacy_hours,far_legacy_pct,valid_alarm,n_test_windows,window_rows,persistence_windows,window_floored,control,onset_method,persistence,schema
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.833333333333336,8.666666666666666,0.0,0.8613333333333334,53.833333333333336,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,48.833333333333336,13.666666666666666,0.0,0.7813333333333333,48.833333333333336,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,59.666666666666664,2.8333333333333335,0.0,0.9546666666666667,59.666666666666664,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,59.666666666666664,2.8333333333333335,0.0,0.9546666666666667,59.666666666666664,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,26.333333333333332,36.166666666666664,0.0,0.42133333333333334,26.333333333333332,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,,0.888,0.0,100.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,aggregate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,55.5,7.0,0.0,0.888,55.5,0.0,True,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.0,9.5,0.0,0.848,53.0,0.0,True,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,1,50.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,49.666666666666664,12.833333333333334,0.0,0.7946666666666666,49.666666666666664,0.0,True,78,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,53.0,9.5,0.0,0.848,53.0,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,49.666666666666664,12.833333333333334,0.0,0.7946666666666666,49.666666666666664,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,56.333333333333336,6.166666666666667,0.0,0.9013333333333333,56.333333333333336,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,2,100.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,40,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,54.666666666666664,7.833333333333333,0.0,0.8746666666666666,54.666666666666664,0.0,True,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,16,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,46.333333333333336,16.166666666666668,0.0,0.7413333333333334,46.333333333333336,0.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,54.666666666666664,7.833333333333333,0.0,0.8746666666666666,54.666666666666664,0.0,True,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,8,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Hotelling T²,hotelling_t2,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,2nd_test,42,Isolation Forest,isolation_forest,decimate,20,1000.0,2004-02-16 15:52:00,2004-02-19 06:22:00,62.5,0.0,,0.0,0.0,0.0,0.0,False,4,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,5.5,39.0,0.0,0.12359550561797752,5.5,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,4.185022026431718,1.3408239700374531,59.666666666666664,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,29.666666666666668,14.833333333333334,0.0,0.6666666666666667,29.666666666666668,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,27.166666666666668,17.333333333333332,0.0,0.6104868913857678,27.166666666666668,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,25.5,19.0,0.0,0.5730337078651685,25.5,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.833333333333336,,3.982300884955752,1.3220973782771537,58.833333333333336,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,33.0,11.5,0.0,0.7415730337078652,33.0,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,58.0,,4.395604395604396,1.303370786516854,58.0,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,24.666666666666668,19.833333333333332,0.0,0.5543071161048689,24.666666666666668,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,37.166666666666664,7.333333333333333,0.0,0.8352059925093632,37.166666666666664,0.0,True,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,53.833333333333336,,4.444444444444445,1.2097378277153559,53.833333333333336,0.0,True,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,177.51666666666668,,36.36363636363637,3.9891385767790264,177.51666666666668,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,aggregate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,5.5,39.0,0.0,0.12359550561797752,5.5,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.833333333333332,15.666666666666666,0.0,0.6479400749063671,28.833333333333332,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,4.185022026431718,1.3408239700374531,59.666666666666664,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,1,50.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,29.666666666666668,14.833333333333334,0.0,0.6666666666666667,29.666666666666668,0.0,True,506,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,26.333333333333332,18.166666666666668,0.0,0.5917602996254682,26.333333333333332,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,59.666666666666664,,4.405286343612335,1.3408239700374531,59.666666666666664,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,2,100.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,29.666666666666668,14.833333333333334,0.0,0.6666666666666667,29.666666666666668,0.0,True,253,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,32.166666666666664,12.333333333333334,0.0,0.7228464419475655,32.166666666666664,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,23.833333333333332,20.666666666666668,0.0,0.5355805243445693,23.833333333333332,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,57.166666666666664,,4.3478260869565215,1.2846441947565543,57.166666666666664,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,5,250.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,28.0,16.5,0.0,0.6292134831460674,28.0,0.0,True,102,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,53.0,,4.3478260869565215,1.1910112359550562,53.0,0.0,True,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Isolation Forest,isolation_forest,decimate,10,500.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,51,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,RMS-Trend (kσ),rms_trend,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,3σ Rule (σ=3.0),three_sigma,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"EWMA (λ=0.2, k=3.0)",ewma,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,"CUSUM (k=0.5, h=5.0)",cusum,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,0.0,,0.0,0.0,0.0,0.0,False,26,10,5,False,True,terminal,5,invariant
IMS,3rd_test,42,Hotelling T²,hotelling_t2,decimate,20,1000.0,2004-04-16 06:12:00,2004-04-18 02:42:00,44.5,176.68333333333334,,26.08695652173913,3.9704119850187265,176.68333333333334,0.0,False,26,10,5,False,True,terminal,5,invariant
